,_id,_uuid,__version__,_submission_time,_validation_status,timestamp,_submitted_by,fecha,monitor,Comunidad,actividad,poligono,linea,punto,transecto,_geolocation,uso_plantas,especie,num_plantas,otra_sp
447,431885056,c0893316-773a-4f16-8db8-57ef83c80f30,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:22:58,Approved,1744656718,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466886 -76.990254 0 0,,"[-2.466886, -76.990254]",siembra_madera_fina,Cedrela_odorate,,
448,431885098,3b4eebaf-750b-4877-96c7-fddc58c00126,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:23:32,Approved,1744657003,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466834 -76.990245 0 0,,"[-2.466834, -76.990245]",siembra_madera_fina,Myroxylon_balsamum,,
449,431885217,0c7ba0b0-705a-41c5-8a9e-06ba2b670a42,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:25:26,Approved,1744656976,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46677 -76.99026 0 0,,"[-2.46677, -76.99026]",siembra_madera_fina,Cordia_alliodora,,
450,431885249,57b4c36d-cc7f-4b47-9704-838d58c5c110,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:26:00,Approved,1744656797,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466792 -76.990322 0 0,,"[-2.466792, -76.990322]",siembra_madera_fina,Cordia_alliodora,,
451,431885340,bfcafcf3-bb69-44c5-813a-540761b0964d,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:27:02,Approved,1744656963,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466873 -76.99039 0 0,,"[-2.466873, -76.99039]",siembra_madera_fina,Otra_sp,,Guayabillo
452,431885426,16fe2af8-efef-422b-bed8-c27560d9fd07,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:27:40,Approved,1744656985,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466879 -76.990447 0 0,,"[-2.466879, -76.990447]",siembra_madera_fina,Cordia_alliodora,,
453,431885470,92b062c5-6947-44a2-9705-5cb741361dd0,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:28:18,Approved,1744656747,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466962 -76.990476 0 0,,"[-2.466962, -76.990476]",siembra_madera_fina,Vitex_cymosa,,
454,431885530,f7db3021-128a-483b-a777-36a15e5e20e6,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:29:20,Approved,1744656927,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46733 -76.990622 0 0,,"[-2.46733, -76.990622]",siembra_madera_fina,Otra_sp,,Guayabillo
455,431885565,3adec320-978b-4ba3-bc0a-5d21b7162520,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:30:03,Approved,1744656752,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467322 -76.990647 0 0,,"[-2.467322, -76.990647]",siembra_madera_fina,Otra_sp,,Guayabillo
456,431885599,1fd37ba4-af17-4f7c-85e6-6b4862e95f84,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:30:42,Approved,1744656888,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467329 -76.990665 0 0,,"[-2.467329, -76.990665]",siembra_madera_fina,Otra_sp,,Guayabillo
457,431885662,cfbbd1e4-9582-42d6-b528-5c2a01ba28c8,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:31:40,Approved,1744656760,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46727 -76.990674 0 0,,"[-2.46727, -76.990674]",siembra_madera_fina,Otra_sp,,Guayabillo
458,431885707,daa1e52c-f4e9-4af5-b56a-535c99a2afed,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:32:40,Approved,1744656814,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467271 -76.990696 0 0,,"[-2.467271, -76.990696]",siembra_madera_fina,Otra_sp,,Guayabillo
459,431885868,e09dde3a-4dcf-4f05-8f39-ec7df786f681,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:35:46,Approved,1744656768,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467325 -76.990734 0 0,,"[-2.467325, -76.990734]",siembra_madera_fina,Otra_sp,,Guayabillo
460,431885960,6b779013-b446-48f0-b6f2-8ebf4471148a,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:37:07,Approved,1744656958,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467338 -76.990719 0 0,,"[-2.467338, -76.990719]",siembra_madera_fina,Otra_sp,,Guayabillo
461,431886024,b7e416ce-c10e-48dd-ba51-272a12198b9e,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:38:26,Approved,1744656776,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467372 -76.99076 0 0,,"[-2.467372, -76.99076]",siembra_madera_fina,Otra_sp,,Guayabillo
462,431886119,e693bd22-e27e-41b9-8108-002e18d530d0,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:39:28,Approved,1744656829,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467316 -76.990792 0 0,,"[-2.467316, -76.990792]",siembra_madera_fina,Cordia_alliodora,,
463,431886171,3006d84b-a214-4bb6-8337-5a1f5fc58ed9,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:40:15,Approved,1744656783,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467257 -76.990809 0 0,,"[-2.467257, -76.990809]",siembra_madera_fina,Otra_sp,,Guayabillo
464,431886232,9bb061bb-0f7a-4ba3-a983-9f4442d579dc,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:41:11,Approved,1744656919,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46725 -76.990833 0 0,,"[-2.46725, -76.990833]",siembra_madera_fina,Otra_sp,,Guayabillo
465,431886272,bb17f182-7ee2-45bf-a950-7dbc92d662d3,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:41:48,Approved,1744656846,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467194 -76.990841 0 0,,"[-2.467194, -76.990841]",siembra_madera_fina,Cordia_alliodora,,
466,431886307,6130f238-7641-4d78-b96d-b2024a0c0bb4,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:42:32,Approved,1744656991,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467171 -76.990762 0 0,,"[-2.467171, -76.990762]",siembra_madera_fina,Otra_sp,,Guayabillo
467,431886415,a0c54365-bbcc-4b38-bda8-d57e54a90960,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:44:29,Approved,1744656969,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46715 -76.990731 0 0,,"[-2.46715, -76.990731]",siembra_madera_fina,Minquartia_guianensis,,
468,431886477,b43611a0-ecf9-4908-84e5-f516f1f2fe66,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:45:26,Approved,1744656864,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467163 -76.990901 0 0,,"[-2.467163, -76.990901]",siembra_madera_fina,Otra_sp,,Guayabillo
469,431886512,00ac4137-99a9-4ba1-89a9-663d3735e8ea,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:46:10,Approved,1744657000,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467237 -76.990904 0 0,,"[-2.467237, -76.990904]",siembra_madera_fina,Cordia_alliodora,,
470,431886571,5e6a83b8-c85c-428a-aa72-0f4320ab2564,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:47:05,Approved,1744657006,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467282 -76.990896 0 0,,"[-2.467282, -76.990896]",siembra_madera_fina,Cordia_alliodora,,
471,431886615,885932d7-869d-4e00-a4bb-edbca46b1e2a,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:47:50,Approved,1744656971,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467322 -76.990889 0 0,,"[-2.467322, -76.990889]",siembra_madera_fina,Otra_sp,,Guayabillo
472,431886674,6eca254c-47be-4755-b381-e506b745c10c,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:48:43,Approved,1744656960,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46738 -76.990853 0 0,,"[-2.46738, -76.990853]",siembra_madera_fina,Otra_sp,,Guayabillo
473,431886740,493decd9-4b5a-4c60-b927-3cec552ecbe4,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:49:39,Approved,1744656978,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467405 -76.9909 0 0,,"[-2.467405, -76.9909]",siembra_madera_fina,Otra_sp,,Guayabillo
474,431886843,33d71217-b523-4457-a026-c5d90cd13e55,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T01:51:20,Approved,1744656955,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467403 -76.990874 0 0,,"[-2.467403, -76.990874]",siembra_madera_fina,Cordia_alliodora,,
475,431887687,f0b67c83-4953-44c8-b343-502a2c1c10ba,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:01:27,Approved,1744656983,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467433 -76.990842 0 0,,"[-2.467433, -76.990842]",siembra_madera_fina,Guarea_sp,,
476,431887887,5f22eb70-b637-461f-8663-f5de2b4f1b73,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:03:58,Approved,1744656965,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467602 -76.990848 0 0,,"[-2.467602, -76.990848]",siembra_madera_fina,Aniba_riparia,,
477,431887946,c5eccd4a-0849-46f5-9655-cb1b9bde5d5c,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:04:42,Approved,1744656987,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467649 -76.990952 0 0,,"[-2.467649, -76.990952]",siembra_madera_fina,Aniba_riparia,,
478,431888134,5c40ccfb-73d6-486a-b7e4-9a7c19387325,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:07:31,Approved,1744656957,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467605 -76.990959 0 0,,"[-2.467605, -76.990959]",siembra_madera_fina,Cordia_alliodora,,
479,431888210,33692793-0921-4337-a955-a7a90a70f7cf,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:08:28,Approved,1744656929,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467563 -76.991007 0 0,,"[-2.467563, -76.991007]",siembra_madera_fina,Aniba_riparia,,
480,431888254,6f2380a9-876c-4fdf-8997-f36fa600a093,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:09:11,Approved,1744656881,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467614 -76.991056 0 0,,"[-2.467614, -76.991056]",siembra_madera_fina,Cordia_alliodora,,
481,431888292,e8ca72f1-ffd9-49b7-9197-1bab10a21927,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:09:44,Approved,1744656990,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467545 -76.991141 0 0,,"[-2.467545, -76.991141]",siembra_madera_fina,Cordia_alliodora,,
482,431888332,bcf00802-3617-423f-bcc5-dd1e57f34178,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:10:30,Approved,1744656799,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467488 -76.991074 0 0,,"[-2.467488, -76.991074]",siembra_madera_fina,Otra_sp,,Guayabillo
483,431888396,9d0a2250-1d80-413d-856d-1ba61ce64342,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:11:33,Approved,1744656895,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467495 -76.991073 0 0,,"[-2.467495, -76.991073]",siembra_madera_fina,Cordia_alliodora,,
484,431888523,9daeded5-936e-4bff-a306-9cbc7eb4ec95,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:12:45,Approved,1744656968,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467452 -76.991138 0 0,,"[-2.467452, -76.991138]",siembra_madera_fina,Cordia_alliodora,,
485,431888619,3b1ce1c5-aa80-4a58-93d1-c7d84ae4a5ea,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:13:37,Approved,1744656915,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467436 -76.991146 0 0,,"[-2.467436, -76.991146]",siembra_madera_fina,Otra_sp,,Guayabillo
486,431888727,6cfed806-747b-45b7-8e80-13aa6efcc885,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:14:39,Approved,1744656811,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467542 -76.991308 0 0,,"[-2.467542, -76.991308]",siembra_madera_fina,Cordia_alliodora,,
487,431888811,c36a6062-13e7-4943-89dd-beac4620b9fd,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:15:23,Approved,1744656745,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467405 -76.991485 0 0,,"[-2.467405, -76.991485]",siembra_madera_fina,Myroxylon_balsamum,,
488,431888915,9711f89c-eef7-4e7e-9588-4aac5b1e643f,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:16:06,Approved,1744656993,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467359 -76.991536 0 0,,"[-2.467359, -76.991536]",siembra_madera_fina,Myroxylon_balsamum,,
489,431888977,a5b89538-e97f-42c5-8e61-fa769f51c310,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:16:44,Approved,1744656748,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467356 -76.991642 0 0,,"[-2.467356, -76.991642]",siembra_madera_fina,Cedrela_odorate,,
490,431889065,d72334e2-ad34-402e-abe9-722592dddc07,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:17:26,Approved,1744656818,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467278 -76.991671 0 0,,"[-2.467278, -76.991671]",siembra_madera_fina,Myroxylon_balsamum,,
491,431889190,348160bb-de0b-4e38-9596-da8709a66a67,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:18:09,Approved,1744656751,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467314 -76.991872 0 0,,"[-2.467314, -76.991872]",siembra_madera_fina,Cedrela_odorate,,
492,431889294,4fd9270a-d6c8-4141-a741-0aa8b06a0a19,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:19:29,Approved,1744656961,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467214 -76.991824 0 0,,"[-2.467214, -76.991824]",siembra_madera_fina,Otra_sp,,Guayabillo
493,431889386,dc114e2f-36ed-44dd-a5dd-117a18f7e82d,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:20:21,Approved,1744656755,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467221 -76.991773 0 0,,"[-2.467221, -76.991773]",siembra_madera_fina,Otra_sp,,Guayabillo
494,431889492,5180ce93-7d40-4ce3-b73b-da8a4630ddb9,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:21:14,Approved,1744656826,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467208 -76.99185 0 0,,"[-2.467208, -76.99185]",siembra_madera_fina,Otra_sp,,Guayabillo
495,431889630,68bf90d6-6ee3-4794-95c3-f3b23c757e9a,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:22:57,Approved,1744656758,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467129 -76.991876 0 0,,"[-2.467129, -76.991876]",siembra_madera_fina,Abio,,
496,431889723,9811db2f-718b-4e5d-a016-763844f6c901,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:24:24,Approved,1744656998,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467108 -76.991835 0 0,,"[-2.467108, -76.991835]",siembra_madera_fina,Otra_sp,,Guayabillo
497,431890275,e8fdd762-97e7-41e6-a256-3b588261c284,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:30:20,Approved,1744656763,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467109 -76.991768 0 0,,"[-2.467109, -76.991768]",siembra_madera_fina,Otra_sp,,Guayabillo
498,431890314,23248525-9656-442e-98a6-8766fb669c06,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:30:58,Approved,1744656832,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467122 -76.991806 0 0,,"[-2.467122, -76.991806]",siembra_madera_fina,Myroxylon_balsamum,,
499,431890400,1c8d0e62-665f-4ed1-a9da-97ad90af21ac,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:31:34,Approved,1744656766,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467096 -76.991823 0 0,,"[-2.467096, -76.991823]",siembra_madera_fina,Abio,,
500,431890454,db2b2c10-fe16-4b86-994d-9f3030f6b8d7,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:32:24,Approved,1744656974,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467095 -76.991833 0 0,,"[-2.467095, -76.991833]",siembra_madera_fina,Cedrela_odorate,,
501,431891028,a7965b2e-061e-484b-be76-c4a50e4e2902,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:36:45,Approved,1744656770,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46709 -76.991801 0 0,,"[-2.46709, -76.991801]",siembra_madera_fina,Otra_sp,,Guayabillo
502,431891091,01d6ed16-8163-4f3e-a9d5-425eed3d3ae5,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:37:28,Approved,1744656843,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467079 -76.991762 0 0,,"[-2.467079, -76.991762]",siembra_madera_fina,Otra_sp,,Guayabillo
503,431891216,588bf8a1-9fee-46eb-bedd-9db8ecf7541e,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:38:36,Approved,1744656773,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46702 -76.991736 0 0,,"[-2.46702, -76.991736]",siembra_madera_fina,Otra_sp,,Guayabillo
504,431891280,14dc87b9-5cb1-4094-9477-9b986959ce3e,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:39:25,Approved,1744657008,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46706 -76.991689 0 0,,"[-2.46706, -76.991689]",siembra_madera_fina,Otra_sp,,Guayabillo
505,431891374,124b7707-a9ec-441c-970d-f5af1f1e985b,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:40:44,Approved,1744656777,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467031 -76.991854 0 0,,"[-2.467031, -76.991854]",siembra_madera_fina,Abio,,
506,431891418,a5d4d630-04cc-4151-8231-8e6b5b15b22b,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:41:35,Approved,1744656850,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467011 -76.991896 0 0,,"[-2.467011, -76.991896]",siembra_madera_fina,Myroxylon_balsamum,,
507,431891742,a8298526-795c-4940-b866-a01731ab887e,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:44:33,Approved,1744656782,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466972 -76.991783 0 0,,"[-2.466972, -76.991783]",siembra_madera_fina,Otra_sp,,Guayabillo
508,431891835,e5b4e9f3-e3d7-4bb9-acba-803ddce57754,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:46:08,Approved,1744657058,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466972 -76.991773 0 0,,"[-2.466972, -76.991773]",siembra_madera_fina,Cedrela_odorate,,
509,431892047,59775360-484f-4ff7-923f-3e31f8dc8273,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:48:41,Approved,1744656854,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467025 -76.991774 0 0,,"[-2.467025, -76.991774]",siembra_madera_fina,Abio,,
510,431892120,004a9b2b-71d6-4b86-bcd5-2a9e1b824097,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:49:40,Approved,1744657044,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467045 -76.991638 0 0,,"[-2.467045, -76.991638]",siembra_madera_fina,Otra_sp,,Guayabillo
511,431892332,9d9a7761-d74c-433e-a003-aeb728fc6e11,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:52:24,Approved,1744657061,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.467005 -76.991683 0 0,,"[-2.467005, -76.991683]",siembra_madera_fina,Cedrela_odorate,,
512,431892529,b032382f-be86-4e92-a9c8-8c2f647d9f43,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T02:53:54,Approved,1744656866,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466935 -76.991719 0 0,,"[-2.466935, -76.991719]",siembra_madera_fina,Otra_sp,,Guayabillo
513,431893429,e68241f1-b7b2-4ce2-9744-d312fa1579ed,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:02:34,Approved,1744657038,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466873 -76.991752 0 0,,"[-2.466873, -76.991752]",siembra_madera_fina,Otra_sp,,Guayabillo
514,431893501,d7acb48a-2a84-443d-8b7f-c023df2d45f8,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:03:29,Approved,1744657027,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466827 -76.99178 0 0,,"[-2.466827, -76.99178]",siembra_madera_fina,Abio,,
515,431893600,67a26528-ba00-4242-b2bd-28736206ffe4,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:04:49,Approved,1744657053,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466817 -76.991774 0 0,,"[-2.466817, -76.991774]",siembra_madera_fina,Otra_sp,,Guayabillo
516,431893679,d1256cfc-9d4b-49d6-9602-b499a8826dbd,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:05:32,Approved,1744657063,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466764 -76.991767 0 0,,"[-2.466764, -76.991767]",siembra_madera_fina,Otra_sp,,Guayabillo
517,431893765,0d17755e-346b-4eef-b449-40954ea0592c,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:06:33,Approved,1744657035,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466743 -76.991732 0 0,,"[-2.466743, -76.991732]",siembra_madera_fina,Otra_sp,,Guayabillo
518,431893852,a2cb0c92-2941-49aa-a6c4-21af7f5ee8b1,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:07:20,Approved,1744657024,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466725 -76.991711 0 0,,"[-2.466725, -76.991711]",siembra_madera_fina,Otra_sp,,Guayabillo
519,431894030,692cb7f3-2bc5-4555-a368-cf490ea7af85,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:08:51,Approved,1744657042,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466764 -76.991681 0 0,,"[-2.466764, -76.991681]",siembra_madera_fina,Cordia_alliodora,,
520,431894187,1bd529e9-f580-4953-994d-9715c43fd192,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:09:53,Approved,1744657020,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466735 -76.991648 0 0,,"[-2.466735, -76.991648]",siembra_madera_fina,Otra_sp,,Guayabillo
521,431894248,ec145f2a-26be-42bc-b90a-6f53082dd8b2,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:10:49,Approved,1744657050,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466666 -76.991656 0 0,,"[-2.466666, -76.991656]",siembra_madera_fina,Cordia_alliodora,,
522,431894326,1053574b-7265-4ed8-bd24-606daf468242,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:11:46,Approved,1744657030,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466807 -76.991653 0 0,,"[-2.466807, -76.991653]",siembra_madera_fina,Minquartia_guianensis,,
523,431894503,62be3139-1d49-4f84-954d-bd2d546491b9,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:12:56,Approved,1744657056,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466878 -76.991663 0 0,,"[-2.466878, -76.991663]",siembra_madera_fina,Otra_sp,,Guayabillo
524,431894584,7aeedf58-00fa-4738-889b-2d5af1d6e37b,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:13:54,Approved,1744657065,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.46696 -76.991682 0 0,,"[-2.46696, -76.991682]",siembra_madera_fina,Abio,,
525,431894704,74d2fab3-be3c-4de9-b24b-f791ca190784,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:15:21,Approved,1744657032,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466938 -76.991604 0 0,,"[-2.466938, -76.991604]",siembra_madera_fina,Aniba_riparia,,
526,431894881,e861a1ee-9055-4b4d-addf-a29c77349375,vyzzZmWMfpM7NxCxLtCvHZ,2025-01-21T03:17:47,Approved,1744657021,monitoreo_pachamama,2024-10-22,Amasank,Sharamentsa,reforestacion,,,-2.466806 -76.99158 0 0,,"[-2.466806, -76.99158]",siembra_madera_fina,Myroxylon_balsamum,,
